-0.340894 1 0.4 -2
-0.330993 1 0.4 -2
-0.321092 1 0.4 -2
-0.311191 1 0.4 -2
-0.30129 1 0.4 -2
-0.291389 1 0.4 -2
-0.281488 1 0.4 -2
-0.271587 1 0.4 -2
-0.261686 1 0.4 -2
-0.251785 1 0.4 -2
-0.241884 1 0.4 -2
-0.231983 1 0.4 -2
-0.222082 1 0.4 -2
-0.212181 1 0.4 -2
-0.20228 1 0.4 -2
-0.192379 1 0.4 -2
-0.182478 1 0.4 -2
-0.172577 1 0.4 -2
-0.162676 1 0.4 -2
-0.152775 1 0.4 -2
-0.142874 1 0.4 -2
-0.132973 1 0.4 -2
-0.123072 1 0.4 -2
-0.113171 1 0.4 -2
-0.10327 1 0.4 -2
-0.0933692 1 0.4 -2
-0.0834682 1 0.4 -2
-0.0735672 1 0.4 -2
-0.0636662 1 0.4 -2
-0.0537652 1 0.4 -2
-0.0438642 0.999998 0.399999 -2
-0.0339631 0.999985 0.399991 -1.99999
-0.0240616 0.999905 0.399947 -1.99991
-0.0141576 0.999496 0.399718 -1.99956
-0.00424314 0.997785 0.39876 -1.99816
0.00570832 0.992088 0.395579 -1.99372
0.0157629 0.977478 0.387457 -1.9827
0.0260438 0.949032 0.371788 -1.96132
0.036724 0.906038 0.348458 -1.92806
0.0479961 0.852327 0.319918 -1.88425
0.0600523 0.79234 0.288874 -1.83211
0.0730937 0.728714 0.256956 -1.77292
0.087359 0.662548 0.224925 -1.70664
0.103162 0.59419 0.193154 -1.63227
0.120948 0.523653 0.161873 -1.54789
0.141385 0.450736 0.131271 -1.45039
0.165568 0.375035 0.101542 -1.33456
0.195502 0.295832 0.0729321 -1.19081
0.235609 0.211805 0.0458063 -0.998045
0.300241 0.119987 0.020848 -0.689689
0.5 0.0312333 1.25815e-05 0
0.699759 0.119987 0.020848 0.689689
0.764391 0.211805 0.0458063 0.998045
0.804498 0.295832 0.0729321 1.19081
0.834432 0.375035 0.101542 1.33456
0.858615 0.450736 0.131271 1.45039
0.879052 0.523653 0.161873 1.54789
0.896838 0.59419 0.193154 1.63227
0.912641 0.662548 0.224925 1.70664
0.926906 0.728714 0.256956 1.77292
0.939948 0.79234 0.288874 1.83211
0.952004 0.852327 0.319918 1.88425
0.963276 0.906038 0.348458 1.92806
0.973956 0.949032 0.371788 1.96132
0.984237 0.977478 0.387457 1.9827
0.994292 0.992088 0.395579 1.99372
1.00424 0.997785 0.39876 1.99816
1.01416 0.999496 0.399718 1.99956
1.02406 0.999905 0.399947 1.99991
1.03396 0.999985 0.399991 1.99999
1.04386 0.999998 0.399999 2
1.05377 1 0.4 2
1.06367 1 0.4 2
1.07357 1 0.4 2
1.08347 1 0.4 2
1.09337 1 0.4 2
1.10327 1 0.4 2
1.11317 1 0.4 2
1.12307 1 0.4 2
1.13297 1 0.4 2
1.14287 1 0.4 2
1.15278 1 0.4 2
1.16268 1 0.4 2
1.17258 1 0.4 2
1.18248 1 0.4 2
1.19238 1 0.4 2
1.20228 1 0.4 2
1.21218 1 0.4 2
1.22208 1 0.4 2
1.23198 1 0.4 2
1.24188 1 0.4 2
1.25178 1 0.4 2
1.26169 1 0.4 2
1.27159 1 0.4 2
1.28149 1 0.4 2
1.29139 1 0.4 2
1.30129 1 0.4 2
1.31119 1 0.4 2
1.32109 1 0.4 2
1.33099 1 0.4 2
1.34089 1 0.4 2
