-0.0022546 1 0.4 -2
0.00764639 1 0.4 -2
0.0175474 1 0.4 -2
0.0274484 1 0.4 -2
0.0373494 1 0.4 -2
0.0472504 1 0.4 -2
0.0571513 1 0.4 -2
0.0670523 1 0.4 -2
0.0769533 1 0.4 -2
0.0868543 1 0.4 -2
0.0967553 1 0.4 -2
0.106656 1 0.4 -2
0.116557 1 0.4 -2
0.126458 1 0.4 -2
0.136359 1 0.4 -2
0.14626 1 0.4 -2
0.156161 1 0.4 -2
0.166062 1 0.4 -2
0.175963 1 0.4 -2
0.185864 1 0.4 -2
0.195765 1 0.4 -2
0.205666 1 0.4 -2
0.215567 1 0.4 -2
0.225468 1 0.4 -2
0.235369 1 0.4 -2
0.24527 1 0.4 -2
0.255171 1 0.4 -2
0.265072 1 0.4 -2
0.274973 1 0.4 -2
0.284874 1 0.4 -2
0.294775 1 0.4 -2
0.304676 1 0.4 -2
0.314577 1 0.4 -2
0.324478 1 0.4 -2
0.334379 1 0.4 -2
0.34428 1 0.4 -2
0.354181 1 0.4 -2
0.364082 1 0.4 -2
0.373983 1 0.4 -2
0.383884 1 0.4 -2
0.393785 1 0.4 -2
0.403686 1 0.4 -2
0.413587 1 0.4 -2
0.423488 1 0.4 -2
0.433389 1 0.4 -2
0.44329 1 0.4 -2
0.453191 1 0.4 -2
0.463092 1 0.4 -2
0.472993 1 0.4 -2
0.482933 0.992254 0.395936 -1.97854
0.5 0.409867 0.0832943 0
0.517067 0.992254 0.395936 1.97854
0.527007 1 0.4 2
0.536908 1 0.4 2
0.546809 1 0.4 2
0.55671 1 0.4 2
0.566611 1 0.4 2
0.576512 1 0.4 2
0.586413 1 0.4 2
0.596314 1 0.4 2
0.606215 1 0.4 2
0.616116 1 0.4 2
0.626017 1 0.4 2
0.635918 1 0.4 2
0.645819 1 0.4 2
0.65572 1 0.4 2
0.665621 1 0.4 2
0.675522 1 0.4 2
0.685423 1 0.4 2
0.695324 1 0.4 2
0.705225 1 0.4 2
0.715126 1 0.4 2
0.725027 1 0.4 2
0.734928 1 0.4 2
0.744829 1 0.4 2
0.75473 1 0.4 2
0.764631 1 0.4 2
0.774532 1 0.4 2
0.784433 1 0.4 2
0.794334 1 0.4 2
0.804235 1 0.4 2
0.814136 1 0.4 2
0.824037 1 0.4 2
0.833938 1 0.4 2
0.843839 1 0.4 2
0.85374 1 0.4 2
0.863641 1 0.4 2
0.873542 1 0.4 2
0.883443 1 0.4 2
0.893344 1 0.4 2
0.903245 1 0.4 2
0.913146 1 0.4 2
0.923047 1 0.4 2
0.932948 1 0.4 2
0.942849 1 0.4 2
0.95275 1 0.4 2
0.962651 1 0.4 2
0.972552 1 0.4 2
0.982453 1 0.4 2
0.992354 1 0.4 2
1.00225 1 0.4 2
