-0.294061 1 0.4 -2
-0.28416 1 0.4 -2
-0.274259 1 0.4 -2
-0.264358 1 0.4 -2
-0.254457 1 0.4 -2
-0.244556 1 0.4 -2
-0.234655 1 0.4 -2
-0.224754 1 0.4 -2
-0.214853 1 0.4 -2
-0.204952 1 0.4 -2
-0.195051 1 0.4 -2
-0.18515 1 0.4 -2
-0.175249 1 0.4 -2
-0.165348 1 0.4 -2
-0.155447 1 0.4 -2
-0.145546 1 0.4 -2
-0.135645 1 0.4 -2
-0.125744 1 0.4 -2
-0.115843 1 0.4 -2
-0.105942 1 0.4 -2
-0.096041 1 0.4 -2
-0.08614 1 0.4 -2
-0.076239 1 0.4 -2
-0.066338 1 0.4 -2
-0.056437 1 0.4 -2
-0.0465361 1 0.4 -2
-0.0366351 1 0.4 -2
-0.0267341 1 0.4 -2
-0.0168331 1 0.4 -2
-0.0069321 1 0.4 -2
0.00296889 1 0.4 -2
0.0128699 1 0.4 -2
0.0227709 0.999998 0.399999 -2
0.032672 0.999985 0.399992 -1.99999
0.0425735 0.999899 0.399944 -1.99991
0.0524779 0.999422 0.399677 -1.99949
0.0623951 0.997297 0.398487 -1.99774
0.0723598 0.98995 0.394387 -1.99199
0.0824593 0.970921 0.383832 -1.97761
0.0928559 0.93445 0.363838 -1.95002
0.103773 0.880933 0.335054 -1.90786
0.115461 0.815849 0.300965 -1.85306
0.12818 0.744252 0.264692 -1.78797
0.142236 0.66866 0.227879 -1.71322
0.158031 0.589928 0.191272 -1.62762
0.176165 0.508157 0.155277 -1.52827
0.197609 0.42303 0.120205 -1.40996
0.224142 0.333803 0.0863865 -1.2629
0.259686 0.239 0.0542776 -1.06546
0.317012 0.135213 0.0247026 -0.748974
0.5 0.0338205 1.40624e-05 0
0.682988 0.135213 0.0247026 0.748974
0.740314 0.239 0.0542776 1.06546
0.775858 0.333803 0.0863865 1.2629
0.802391 0.42303 0.120205 1.40996
0.823835 0.508157 0.155277 1.52827
0.841969 0.589928 0.191272 1.62762
0.857764 0.66866 0.227879 1.71322
0.87182 0.744252 0.264692 1.78797
0.884539 0.815849 0.300965 1.85306
0.896227 0.880933 0.335054 1.90786
0.907144 0.93445 0.363838 1.95002
0.917541 0.970921 0.383832 1.97761
0.92764 0.98995 0.394387 1.99199
0.937605 0.997297 0.398487 1.99774
0.947522 0.999422 0.399677 1.99949
0.957426 0.999899 0.399944 1.99991
0.967328 0.999985 0.399992 1.99999
0.977229 0.999998 0.399999 2
0.98713 1 0.4 2
0.997031 1 0.4 2
1.00693 1 0.4 2
1.01683 1 0.4 2
1.02673 1 0.4 2
1.03664 1 0.4 2
1.04654 1 0.4 2
1.05644 1 0.4 2
1.06634 1 0.4 2
1.07624 1 0.4 2
1.08614 1 0.4 2
1.09604 1 0.4 2
1.10594 1 0.4 2
1.11584 1 0.4 2
1.12574 1 0.4 2
1.13564 1 0.4 2
1.14555 1 0.4 2
1.15545 1 0.4 2
1.16535 1 0.4 2
1.17525 1 0.4 2
1.18515 1 0.4 2
1.19505 1 0.4 2
1.20495 1 0.4 2
1.21485 1 0.4 2
1.22475 1 0.4 2
1.23465 1 0.4 2
1.24456 1 0.4 2
1.25446 1 0.4 2
1.26436 1 0.4 2
1.27426 1 0.4 2
1.28416 1 0.4 2
1.29406 1 0.4 2
